t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.38,1.9996,0.0013636,1.0002,-0.0040595,0.0031227,0.79172,0.61086,-0.0035597,0.013573,0.001233,-0.00023918,0.043396,-8.9844e-07,-0.025642,0.097195,0.002955,0,0,0,0.073594,0.073608,0.073608,0.073594,-0.1103,0.41134,-0.002126,-0.11163,0.35172,-0.0039646
0.39,1.9996,0.0015042,1.0003,-0.0042326,0.003255,0.79175,0.61082,-0.0038216,0.014566,0.0012624,-0.000254,0.043755,-9.973e-07,-0.026751,0.10133,0.0029336,0,0,0,0.073595,0.073607,0.073608,0.073595,-0.11138,0.4147,-0.0021652,-0.10392,0.31968,-0.0038869
0.4,1.9996,0.001655,1.0003,-0.0044071,0.0033884,0.79178,0.61078,-0.0040947,0.0156,0.0012916,-0.00026936,0.04408,-1.104e-06,-0.027869,0.10549,0.0029117,0,0,0,0.073596,0.073607,0.073607,0.073595,-0.11238,0.41774,-0.0022037,-0.096342,0.2881,-0.0038098
0.41,1.9995,0.0018164,1.0003,-0.0045829,0.0035226,0.79182,0.61073,-0.0043791,0.016676,0.0013206,-0.00028528,0.044372,-1.219e-06,-0.028998,0.10968,0.0028895,0,0,0,0.073597,0.073606,0.073607,0.073596,-0.11331,0.42046,-0.0022414,-0.08888,0.25699,-0.0037332
0.42,1.9995,0.0019887,1.0003,-0.0047598,0.0036576,0.79185,0.61069,-0.0046747,0.017794,0.0013494,-0.00030177,0.044632,-1.3426e-06,-0.030135,0.1139,0.0028669,0,0,0,0.073598,0.073606,0.073607,0.073597,-0.11416,0.42288,-0.0022784,-0.081539,0.22633,-0.0036572
0.43,1.9994,0.0021724,1.0003,-0.0049377,0.0037932,0.79188,0.61064,-0.0049818,0.018954,0.001378,-0.00031882,0.04486,-1.4752e-06,-0.031281,0.11814,0.0028439,0,0,0,0.073599,0.073606,0.073606,0.073598,-0.11494,0.42499,-0.0023146,-0.074318,0.19613,-0.0035819
0.44,1.9994,0.0023679,1.0003,-0.0051165,0.0039295,0.79192,0.6106,-0.0053004,0.020156,0.0014063,-0.00033644,0.045057,-1.6173e-06,-0.032434,0.12239,0.0028206,0,0,0,0.073599,0.073605,0.073606,0.073599,-0.11564,0.4268,-0.00235,-0.067215,0.16638,-0.0035071
0.45,1.9993,0.0025757,1.0003,-0.0052961,0.0040662,0.79195,0.61055,-0.0056305,0.021402,0.0014344,-0.00035466,0.045223,-1.7692e-06,-0.033594,0.12667,0.0027969,0,0,0,0.0736,0.073605,0.073606,0.073599,-0.11628,0.42832,-0.0023847,-0.060231,0.13709,-0.0034329
0.46,1.9993,0.0027961,1.0003,-0.0054763,0.0042034,0.79198,0.6105,-0.0059722,0.02269,0.0014622,-0.00037347,0.045358,-1.9314e-06,-0.034759,0.13096,0.0027729,0,0,0,0.073601,0.073605,0.073605,0.0736,-0.11685,0.42954,-0.0024187,-0.053365,0.10824,-0.0033592
0.47,1.9992,0.0030296,1.0004,-0.005657,0.0043408,0.79202,0.61045,-0.0063257,0.024021,0.0014899,-0.00039288,0.045463,-2.1044e-06,-0.03593,0.13526,0.0027486,0,0,0,0.073602,0.073604,0.073605,0.073601,-0.11735,0.43048,-0.0024519,-0.046615,0.079847,-0.0032862
0.48,1.9991,0.0032767,1.0004,-0.0058382,0.0044785,0.79206,0.6104,-0.0066909,0.025395,0.0015172,-0.0004129,0.045539,-2.2884e-06,-0.037106,0.13957,0.0027239,0,0,0,0.073603,0.073604,0.073605,0.073602,-0.11778,0.43114,-0.0024844,-0.039982,0.051894,-0.0032137
0.49,1.9991,0.0035377,1.0004,-0.0060197,0.0046162,0.79209,0.61035,-0.0070678,0.026812,0.0015443,-0.00043353,0.045586,-2.484e-06,-0.038286,0.14388,0.0026989,0,0,0,0.073604,0.073604,0.073605,0.073603,-0.11815,0.43152,-0.0025162,-0.033464,0.024384,-0.0031418
0.5,1.999,0.003813,1.0004,-0.0062013,0.004754,0.79213,0.6103,-0.0074566,0.028273,0.0015712,-0.0004548,0.045604,-2.6915e-06,-0.039469,0.1482,0.0026736,0,0,0,0.073604,0.073604,0.073605,0.073603,-0.11845,0.43163,-0.0025472,-0.02706,-0.0026866,-0.0030705
