t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.014758854480384958,-0.9939043203897454,-0.49743841913567277,0.5205938981327594,0.0020336806089363765,0.2335318019693314,-0.16290317919681724,0.001102136157093314,0.0025376531689090447,0.7110444113426226,0.7015352573086733,-0.9975744527676449,0.9623250898924853,-0.07182949400325012,0,0,0,0,0,0,0.12406179303897055,0.12403686147826327,0.12350316668418512,0.12365918100995896,0,0,0,0,0,0
0.015813058371841025,-0.9934675463014683,-0.4971124031526151,0.5219781664803042,0.0022105762867961416,0.252410524783725,-0.17311238884790242,0.0011141598941353588,0.0026076637351715765,0.708112286326861,0.7046224078859984,-0.9977410842776475,0.9614812806873249,-0.07223165633753807,0,0,0,0,0,0,0.12410771754812985,0.1240066809354962,0.12363756696100191,0.12364355335483448,0,0,0,0,0,0
0.016867262263297093,-0.9930305649818068,-0.4967666070040133,0.5233519490797838,0.0023890886338868407,0.27128128276683744,-0.183173574328976,0.001125605236598129,0.002671481018236321,0.7053094314515675,0.707554593660433,-0.9976107039264016,0.961606623243265,-0.0724558805142486,0,0,0,0,0,0,0.12412868935984345,0.12400389581435181,0.12369036711073454,0.12367241164741548,0,0,0,0,0,0
0.017921466154753162,-0.9925933733663962,-0.49640103954641546,0.5247154058852759,0.0025696326866115737,0.2901603259737901,-0.19308256674098107,0.0011361228223332773,0.0027290252038256143,0.7026208879284795,0.7103449876374708,-0.9975285988239427,0.9616574282985162,-0.07263309267208125,0,0,0,0,0,0,0.12413866359234538,0.12401612652692803,0.12371634491830369,0.12371817125810795,0,0,0,0,0,0
0.01897567004620923,-0.9921559681714363,-0.4960156914840309,0.5260686980986266,0.002751995247353885,0.3090453082583072,-0.20284650059033912,0.0011457490099706425,0.0027805561279027964,0.70003464832033,0.7130062617705458,-0.997287301904598,0.9616333669420694,-0.07280113545336359,0,0,0,0,0,0,0.12412476324881892,0.12406073788752846,0.1236746415808296,0.12380588978605266,0,0,0,0,0,0
0.0200298739376653,-0.9917183459997168,-0.495610545209255,0.5274119850862085,0.00293637744800626,0.32794378086639847,-0.2124650608111441,0.0011548035254342847,0.0028264666338454606,0.6975405250365938,0.7155514623958622,-0.9974487653538232,0.9610744720691895,-0.07315709189452174,0,0,0,0,0,0,0.12412726553651345,0.12407771178939814,0.12367863033614715,0.12384628332939099,0,0,0,0,0,0
0.02108407782912137,-0.9912805037191935,-0.49518558751246994,0.528745417984329,0.0031221982797836824,0.3468433619535768,-0.22195095032957607,0.0011635172251425253,0.0028670297637077313,0.6951188165218602,0.7179891838082189,-0.9974846321989986,0.9605299526795944,-0.0735123747895316,0,0,0,0,0,0,0.12413614494730633,0.12408529755348155,0.12369759677804705,0.12387401520473373,0,0,0,0,0,0
0.022138281720577437,-0.9908424386536145,-0.4947408177458537,0.5300691380689595,0.0033093152061430676,0.36574288418892686,-0.23130862970816943,0.0011719409838989582,0.0029024446736995216,0.6927929526007706,0.7203378165214528,-0.9977410174884845,0.959905262215629,-0.07386427842838394,0,0,0,0,0,0,0.12418109029181787,0.12403590404606481,0.1238197226247582,0.12383061801334237,0,0,0,0,0,0
0.023192485612033506,-0.9904041485435436,-0.494276244395126,0.5313832797284259,0.0034972521230640786,0.38463601559699856,-0.24054795443239893,0.0011798080016378336,0.0029326900932220086,0.690534586917748,0.7225893317501855,-0.9974502968709367,0.9597087172470391,-0.07400659291293833,0,0,0,0,0,0,0.12418802287890456,0.12404381380580473,0.123830691263092,0.12385989008083133,0,0,0,0,0,0
0.024246689503489575,-0.9899656312475944,-0.4937918751901572,0.532687975694073,0.0036861673833931425,0.40352815215114135,-0.24966823267298746,0.0011869627142485346,0.002957864708006426,0.6883436914574917,0.7247566398553926,-0.9973975317679072,0.9594659182059767,-0.07414322186748624,0,0,0,0,0,0,0.12419017608595159,0.1240582233767941,0.12383189587493952,0.12389307873890901,0,0,0,0,0,0
0.025300893394945644,-0.9895268845367992,-0.4932877103581332,0.5339833495331867,0.0038759326794715826,0.4224188285865845,-0.2586730315583023,0.001193445228668025,0.002978127286742811,0.6862152020096607,0.7268462727293156,-0.9974073319896749,0.9591643127737296,-0.07427961000818134,0,0,0,0,0,0,0.1241934868844749,0.12406868723221405,0.1238380400380575,0.1239183918411315,0,0,0,0,0,0
0.026355097286401712,-0.9890879063193407,-0.49276375074702294,0.5352695320421267,0.0040664027170998,0.44130722039052567,-0.2675659799715869,0.0011992987137988363,0.00299363545937334,0.6841447111303222,0.7288640105263924,-0.9974147448451257,0.9588120548153486,-0.07441523461198706,0,0,0,0,0,0,0.12419811891452316,0.12407560565093831,0.12384858772324572,0.1239378344530367,0,0,0,0,0,0
0.02740930117785778,-0.9886486946529608,-0.4922199980086781,0.5365466392956664,0.004257431915251755,0.4601925978409501,-0.2763505142920835,0.0012045619467626872,0.0030045406856507484,0.6821282639631754,0.7308149962543357,-0.9974096650183085,0.9584183250920177,-0.0745496406065072,0,0,0,0,0,0,0.12420314919548973,0.12408083043258844,0.12386040373996093,0.12395429222828498,0,0,0,0,0,0
